Name,Age,Major,GPA
Student6435,24,Computer Science,3.71
Student2692,23,Mechanical Engineering,3.06
Student8596,18,Biology,3.69
Student3070,24,English,2.7
Student5354,24,Biology,3.03
Student6982,22,Mechanical Engineering,3.7
Student5607,23,Psychology,3.28
Student67,22,Biology,3.59
Student4202,22,Computer Science,3.59
Student7303,24,English,3.91
Student6901,23,Computer Science,3.14
Student9110,23,Biology,3.64
Student9316,19,History,3.86
Student6302,23,History,3.33
Student9344,18,English,3.17
Student9648,24,Mechanical Engineering,3.68
Student9931,20,English,3.46
Student5199,23,Mechanical Engineering,3.68
Student3444,20,Mechanical Engineering,3.97
Student3596,18,History,3.2
Student8330,23,Mechanical Engineering,3.21
Student7654,18,Computer Science,3.92
Student4122,24,English,3.29
Student5183,21,Mechanical Engineering,2.78
Student5783,18,History,2.7
Student2263,19,Biology,3.58
Student4274,19,Computer Science,3.27
Student5158,23,History,2.7
Student9212,19,Mechanical Engineering,3.38
Student4787,19,Mechanical Engineering,3.43
Student6382,24,Computer Science,3.82
Student1460,22,History,2.94
Student1895,18,Mechanical Engineering,3.96
Student856,23,History,3.6
Student5739,22,English,3.99
Student5708,24,Mechanical Engineering,2.9
Student7141,19,Mechanical Engineering,3.83
Student9067,21,Biology,2.82
Student6258,23,Computer Science,2.55
Student2241,23,English,3.67
Student9339,21,Computer Science,3.7
Student3346,18,English,3.69
Student9615,22,Psychology,3.57
Student5341,18,Biology,3.63
Student7083,19,Mechanical Engineering,3.37
Student1400,18,Psychology,2.72
Student7139,21,Psychology,3.56
Student7966,20,Computer Science,2.68
Student3007,20,Biology,2.65
Student1122,20,English,3.69
Student9849,19,Mechanical Engineering,3.39
Student573,18,Psychology,3.51
Student6238,24,English,3.9
Student82,23,Mechanical Engineering,3.14
Student481,18,Computer Science,3.16
Student611,23,Mechanical Engineering,3.32
Student2347,21,Computer Science,3.92
Student2354,18,Biology,2.59
Student2574,19,Computer Science,3.98
Student6218,18,Psychology,3.92
Student7851,20,Computer Science,2.86
Student3431,19,Mechanical Engineering,3.57
Student7063,23,Biology,2.7
Student4581,23,Psychology,3.42
Student8395,21,Mechanical Engineering,2.7
Student3962,20,History,2.86
Student2165,22,English,3.38
Student2822,23,Mechanical Engineering,2.53
Student2465,18,Mechanical Engineering,2.82
Student8250,18,Computer Science,2.58
Student9887,23,Mechanical Engineering,3.25
Student1188,21,Mechanical Engineering,3.42
Student7014,19,Psychology,3.13
Student6025,23,Computer Science,2.57
Student2279,18,English,3.98
Student9129,24,History,3.25
Student517,19,History,3.67
Student1707,24,Mechanical Engineering,3.08
Student1385,22,English,2.79
Student4490,22,Mechanical Engineering,3.91
Student192,21,English,3.64
Student4965,20,History,3.39
Student5512,18,Computer Science,3.28
Student8474,22,Psychology,3.91
Student2421,24,Mechanical Engineering,3.07
Student64,24,English,2.72
Student5081,20,Computer Science,3.94
Student2238,19,English,3.75
Student7188,20,English,2.99
Student3985,23,Psychology,3.23
Student7680,23,Computer Science,2.56
Student309,24,Computer Science,3.75
Student4324,18,History,3.07
Student7059,20,Computer Science,3.99
Student9197,19,Psychology,2.61
Student1569,20,English,2.57
Student2808,19,Biology,3.62
Student4193,22,English,3.16
Student9758,23,Biology,3.96
Student913,21,Mechanical Engineering,2.59
Student811,19,Biology,2.65
Student514,22,Mechanical Engineering,3.64
Student5521,24,English,3.03
Student2162,22,History,3.81
Student5568,20,Biology,2.68
Student4213,24,English,3.84
Student8440,21,Mechanical Engineering,2.73
Student4906,21,Psychology,3.75
Student3203,18,Computer Science,2.96
Student127,21,Biology,3.23
Student234,22,English,3.63
Student340,20,Biology,2.75
Student2527,19,History,2.79
Student428,18,Computer Science,3.94
Student8010,20,Mechanical Engineering,2.58
Student4918,24,Biology,3.22
Student7653,21,English,2.9
Student5298,23,Psychology,3.3
Student5449,18,Psychology,2.85
Student3127,19,Psychology,2.75
Student8263,22,Biology,3.34
Student7842,24,Computer Science,2.55
Student8615,24,English,3.31
Student9245,23,English,2.63
Student3047,23,Mechanical Engineering,3.91
Student5670,22,Psychology,3.39
Student7116,20,Biology,2.68
Student266,24,Psychology,3.67
Student2548,21,Biology,2.9
Student1551,23,Psychology,3.86
Student905,18,History,3.05
Student3679,19,Biology,2.57
Student1060,23,English,2.55
Student4402,18,Biology,2.71
Student9956,24,Biology,3.01
Student1375,19,Biology,3.65
Student7735,20,History,3.16
Student2232,20,Biology,2.97
Student9971,22,History,2.61
Student8555,18,History,3.59
Student4658,22,History,2.75
Student1354,23,Computer Science,2.54
Student1309,19,English,2.63
Student3124,21,Mechanical Engineering,2.82
Student2596,21,Computer Science,2.68
Student1664,20,Computer Science,3.14
Student8101,19,Biology,3.46
Student1836,19,Mechanical Engineering,3.81
Student2490,19,Mechanical Engineering,3.41
Student3730,21,Computer Science,3.66
Student7202,22,History,3.65
Student1322,19,Computer Science,3.66
Student5636,20,Computer Science,2.67
Student7975,23,English,3.5
Student4995,19,Mechanical Engineering,3.86
Student1839,22,English,3.32
Student4127,20,Computer Science,3.49
Student1605,19,Psychology,3.33
Student7360,20,Mechanical Engineering,3.41
Student8773,20,Biology,2.56
Student6538,22,English,3.53
Student8603,18,History,3.53
Student7953,22,English,2.88
Student9151,24,Biology,3.55
Student2866,18,Computer Science,2.68
Student3997,20,Biology,3.57
Student5874,24,Mechanical Engineering,3.51
Student4220,19,Psychology,2.54
Student5327,18,Computer Science,3.24
Student7933,20,English,2.52
Student9505,21,Computer Science,3.73
Student7580,21,History,3.9
Student5726,24,Biology,2.52
Student3984,23,Mechanical Engineering,3.56
Student1922,24,Biology,2.92
Student353,19,Psychology,2.98
Student2387,23,Mechanical Engineering,2.99
Student9700,20,Mechanical Engineering,3.09
Student9149,23,English,3.78
Student1466,18,Computer Science,2.52
Student7022,23,Mechanical Engineering,3.35
Student8461,18,Psychology,3.54
Student6145,21,Computer Science,3.12
Student7762,19,Psychology,3.83
Student1950,18,Biology,2.67
Student3389,23,Mechanical Engineering,3.62
Student5511,18,Computer Science,3.07
Student6529,19,Mechanical Engineering,2.9
Student5169,23,English,3.0
Student1196,21,History,3.88
Student2783,22,History,3.51
Student389,19,Psychology,3.1
Student408,21,Biology,3.06
Student5184,23,Psychology,3.79
Student5919,22,Biology,2.51
Student7500,21,Mechanical Engineering,3.51
Student9536,20,Biology,3.69
Student6628,22,English,3.54
Student8934,22,Psychology,3.97
Student7863,18,Computer Science,3.52
Student1118,18,History,2.83
Student381,18,English,3.02
Student4088,19,Biology,2.89
Student4655,24,Computer Science,3.24
Student6747,24,Mechanical Engineering,3.12
Student7932,22,Computer Science,3.69
Student9462,21,Mechanical Engineering,2.87
Student3713,18,Mechanical Engineering,3.79
Student2215,24,History,3.48
Student4076,21,Psychology,3.71
Student8553,22,Psychology,3.5
Student615,23,Computer Science,2.79
Student1437,22,Biology,3.33
Student3020,21,Computer Science,3.05
Student9128,21,History,2.76
Student9901,21,English,2.72
Student2856,22,Computer Science,3.22
Student7354,20,Biology,3.7
Student2495,20,English,3.19
Student9614,18,Computer Science,2.85
Student2988,18,Mechanical Engineering,3.63
Student3545,20,Mechanical Engineering,3.56
Student6588,20,Biology,3.51
Student9132,19,Psychology,2.5
Student1685,23,History,2.96
Student3072,20,History,3.76
Student8157,24,Computer Science,3.0
Student5120,21,English,3.6
Student5623,20,Biology,4.0
Student5030,18,Mechanical Engineering,3.7
Student3755,20,History,2.69
Student2084,24,Computer Science,3.04
Student9516,20,English,2.77
Student5963,18,Biology,3.11
Student6741,18,Mechanical Engineering,3.67
Student4682,22,Mechanical Engineering,3.74
Student9227,20,Mechanical Engineering,2.81
Student4550,18,Psychology,2.66
Student269,19,Biology,2.63
Student7944,24,Biology,3.54
Student2967,23,History,3.17
Student1486,22,Biology,3.63
Student7009,18,History,3.39
Student6305,21,Computer Science,3.33
Student4442,19,English,3.88
Student675,20,History,3.38
Student1582,24,Psychology,2.8
Student923,21,English,2.61
Student7237,21,Mechanical Engineering,3.4
Student5346,21,English,2.73
Student9515,20,Biology,2.91
Student9232,23,English,2.76
Student566,20,Biology,2.61
Student5851,20,Computer Science,3.67
Student6203,20,English,2.61
Student2255,20,Computer Science,2.93
Student5351,23,History,2.85
Student8088,22,Psychology,2.97
Student8807,22,History,3.69
Student2473,19,Psychology,2.84
Student9888,23,Computer Science,2.68
Student3164,24,Biology,3.62
Student7912,23,Mechanical Engineering,3.11
Student4641,18,Computer Science,3.14
Student8365,22,Mechanical Engineering,3.01
Student6378,23,Computer Science,3.07
Student5123,18,Biology,3.48
Student2012,18,Biology,2.93
Student5558,22,Biology,2.93
Student1876,23,Biology,2.79
Student6047,20,Computer Science,3.31
Student1261,22,History,3.87
Student8612,23,Computer Science,2.97
Student5633,18,Psychology,3.3
Student1445,19,Mechanical Engineering,3.99
Student1583,22,Psychology,3.33
Student5102,22,Psychology,3.18
Student6465,22,History,3.37
Student68,23,Biology,3.14
Student38,22,Biology,3.57
Student3066,20,Mechanical Engineering,3.69
Student5409,21,Computer Science,3.34
Student5829,21,Biology,3.0
Student5086,19,Psychology,2.61
Student812,21,Computer Science,2.55
Student2816,20,English,3.19
Student4277,24,History,2.92
Student3524,23,Psychology,3.59
Student2468,24,Mechanical Engineering,3.07
Student2046,24,Biology,3.52
Student49,18,Mechanical Engineering,2.72
Student6152,24,English,3.6
Student8941,23,Computer Science,3.39
Student4313,24,History,3.37
Student9609,20,Mechanical Engineering,3.74
Student1961,23,English,3.87
Student3580,23,Psychology,2.77
Student2845,18,History,3.72
Student4376,20,Psychology,3.29
Student908,21,Computer Science,3.96
Student1461,23,Psychology,3.63
Student5018,18,Computer Science,3.24
Student4875,18,History,2.87
Student7409,20,Computer Science,2.81
Student1200,21,Computer Science,2.58
Student3685,18,Mechanical Engineering,2.97
Student8796,23,Computer Science,3.3
Student2200,21,History,3.35
Student1302,20,Mechanical Engineering,3.74
Student9315,21,Psychology,3.07
Student2332,22,History,2.86
Student9086,20,History,3.52
Student8472,24,History,3.36
Student4063,18,Computer Science,3.46
Student5669,24,Mechanical Engineering,3.16
Student8739,19,Psychology,2.75
Student3719,18,English,2.51
Student882,20,Mechanical Engineering,2.51
Student3728,20,Computer Science,3.67
Student6926,21,English,2.59
Student5405,19,Psychology,2.52
Student1257,20,History,2.6
Student3218,24,Biology,2.52
Student2483,23,Biology,3.72
Student5002,22,English,3.51
Student5619,18,Mechanical Engineering,2.66
Student1630,22,English,3.6
Student8294,22,Mechanical Engineering,3.47
Student2337,22,Mechanical Engineering,2.83
Student5555,20,Computer Science,3.88
Student2713,19,Psychology,3.52
Student9202,22,Biology,3.15
Student1379,22,Computer Science,2.56
Student4103,22,Mechanical Engineering,3.92
Student1041,18,Mechanical Engineering,3.16
Student1867,23,Psychology,3.99
Student6136,23,Biology,2.86
Student1095,21,History,2.6
Student6294,23,Biology,3.16
Student7648,22,Mechanical Engineering,2.69
Student8908,20,English,3.47
Student7003,20,History,3.01
Student8200,18,Psychology,3.63
Student1568,24,Psychology,2.68
Student3327,21,Computer Science,3.46
Student9757,23,Biology,3.42
Student6143,18,Computer Science,2.99
Student3031,20,Biology,3.14
Student9147,24,Mechanical Engineering,3.84
Student3515,19,English,3.79
Student4247,19,Biology,2.65
Student9192,20,Mechanical Engineering,3.63
Student9144,19,Psychology,3.18
Student7498,21,English,2.67
Student8695,19,English,3.99
Student996,21,Psychology,2.74
Student4304,18,Psychology,3.17
Student4696,24,Mechanical Engineering,2.96
Student1473,24,Psychology,3.0
Student4727,24,English,3.49
Student4946,24,Biology,2.72
Student2076,21,History,3.14
Student8367,20,History,3.34
Student2507,23,Computer Science,3.07
Student865,21,History,3.37
Student4044,18,Psychology,2.89
Student6182,20,History,2.78
Student1155,19,History,2.59
Student9029,20,Computer Science,2.7
Student8213,22,English,2.72
Student8337,19,History,2.68
Student4256,23,English,3.92
Student7594,22,Biology,3.3
Student1399,22,History,3.24
Student4941,18,Computer Science,3.88
Student1521,24,English,3.63
Student5857,21,History,3.17
Student9835,22,Biology,2.55
Student3817,23,Biology,2.87
Student7708,20,Biology,3.26
Student5015,22,Computer Science,3.14
Student3571,23,History,3.24
Student2398,20,Psychology,2.97
Student8698,23,Biology,3.68
Student2440,18,Psychology,2.98
Student3840,23,Psychology,3.7
Student9146,21,Mechanical Engineering,3.97
Student2407,19,Computer Science,3.29
Student108,22,English,2.9
Student7583,23,Psychology,3.85
Student9259,24,Biology,3.54
Student8161,21,Psychology,3.02
Student1090,21,Mechanical Engineering,2.95
Student5973,21,Computer Science,3.4
Student3030,21,Computer Science,3.03
Student1240,18,Mechanical Engineering,3.65
Student2515,22,Biology,3.1
Student3532,24,Biology,2.54
Student7841,24,Psychology,3.9
Student2266,19,Computer Science,3.65
Student9980,24,Mechanical Engineering,3.9
Student1159,21,Biology,3.22
Student4864,23,Biology,3.11
Student2601,22,History,2.65
Student3594,20,Psychology,3.8
Student3671,22,Mechanical Engineering,2.86
Student3949,19,English,3.16
Student7857,21,English,3.31
Student423,23,Biology,3.71
Student6650,23,History,3.63
Student37,23,Biology,2.63
Student374,20,Biology,3.26
Student4739,23,Biology,3.13
Student9891,19,Psychology,3.76
Student2385,24,Computer Science,3.07
Student4571,24,Psychology,3.61
Student288,24,Psychology,3.0
Student8738,21,Psychology,3.76
Student8020,19,History,3.86
Student5778,19,Mechanical Engineering,3.33
Student4822,19,English,2.6
Student2817,19,Mechanical Engineering,2.54
Student739,20,Psychology,3.55
Student1361,20,Mechanical Engineering,2.66
Student6945,24,Biology,3.16
Student3659,19,Computer Science,3.59
Student8924,19,English,3.28
Student6642,20,Psychology,3.46
Student7374,18,History,2.51
Student3690,21,Psychology,2.9
Student5241,21,History,2.61
Student6479,19,Computer Science,3.87
Student6954,23,Mechanical Engineering,3.48
Student967,22,Psychology,3.42
Student9154,23,English,3.98
Student2546,22,Mechanical Engineering,2.71
Student3004,20,Computer Science,3.78
Student666,24,Mechanical Engineering,3.57
Student2576,19,History,3.88
Student4908,24,Computer Science,2.67
Student7628,18,Psychology,3.89
Student3073,24,Mechanical Engineering,3.62
Student7784,19,Psychology,3.74
Student2621,23,Mechanical Engineering,3.04
Student7868,23,Psychology,3.08
Student42,20,Psychology,3.94
Student1080,19,Mechanical Engineering,2.67
Student2579,19,Biology,3.89
Student3732,19,Biology,3.72
Student6826,22,Computer Science,3.17
Student3179,18,History,2.81
Student8927,19,Computer Science,3.07
Student2452,22,History,3.16
Student4391,19,Biology,3.07
Student5901,24,History,2.86
Student5479,21,Biology,3.7
Student204,21,History,2.87
